,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,egy_all,sud_all,eth_all,efficiency,pol_efficiency,policy_name,totdis5_2,rank5_td2,totdis5_4,rank5_td4,totdis5_6,rank5_td6,totdis6_1,rank6_td1,totdis6_3,rank6_td3,totdis6_5,rank6_td5,totdis7_1,rank7_td1,totdis7_2,rank7_td2,totdis7_4,rank7_td4,totdis8_1,rank8_td1,totdis8_2,rank8_td2,totdis8_3,rank8_td3,totdis9_1,rank9_td1,totdis9_2,rank9_td2
478,5.613365182229921,0.4204523740963763,0.6125,0.0872895518266067,0.0,11.136516001248728,4.81855627195599,0.4579014632406906,0.345297058175976,0.84133798529415,0.84133798529415,478,0.7115387021375835,473.0,0.6429694173932111,471.0,0.6200404048304976,436.0,0.7488428975873156,474.0,0.6722363426379665,472.0,0.6379360354428946,441.0,0.726958731740169,478.0,0.7138677613491178,475.0,0.6674229691163007,448.0,0.726958731740169,478.0,0.7138677613491178,475.0,0.7070533394152446,455.0,0.7631261804930956,475.0,0.7552335168411468,460.0
479,10.634840536456377,3.085905916264124,0.0291666666666666,0.6819959932443346,0.1407988711318087,15.109305209254847,3.7082457685867967,0.4293738867645574,0.4684767335900787,0.689337048373422,0.689337048373422,479,1.7016155040830674,544.0,1.5903211166827107,544.0,1.4922015033195895,544.0,1.7119636734914614,544.0,1.5963821679569576,544.0,1.4933185509100286,544.0,1.6372772616768052,544.0,1.642699583036546,544.0,1.4997714221115521,544.0,1.6372772616768052,544.0,1.642699583036546,544.0,1.5114919814359895,544.0,1.5517420309139343,544.0,1.528359723264502,544.0
480,4.490184998899981,1.222061058641286,0.2666666666666666,0.0,0.0,14.120394352640254,5.392526217925503,0.4622430308354814,0.4378147195859669,0.9417326284782959,0.9417326284782959,480,0.3472589279862286,19.0,0.414396628163533,162.0,0.5355169875675323,291.0,0.40485804392840263,32.0,0.4461728873332567,169.0,0.5460259935648263,291.0,0.47615304361374783,124.0,0.44572756721115975,104.0,0.5705166573982607,290.0,0.47615304361374783,124.0,0.44572756721115975,104.0,0.6073005198614073,289.0,0.6396932172112879,261.0,0.6543091406331628,290.0
481,4.981660149356082,1.36761242159327,0.4583333333333333,0.0869467165624425,0.0,15.001312191879943,5.115933613453934,0.457918435257962,0.4651283191309319,0.903778937832981,0.903778937832981,481,0.41474790890159413,185.0,0.3928318007081672,94.0,0.44781235375894524,2.0,0.45972108432208786,174.0,0.4215010415282133,90.0,0.45596322396520605,2.0,0.46913748920710724,102.0,0.44818646459720723,111.0,0.48088253384805973,1.0,0.46913748920710724,102.0,0.44818646459720723,111.0,0.5201666003981302,1.0,0.567494102034586,26.0,0.5708592898097475,3.0
482,4.289988514735375,0.6596619464696548,0.375,0.1036328506232926,0.0,10.961061836389703,5.403405874254575,0.4570931159397328,0.3398569540209826,0.9279300093918023,0.9279300093918023,482,0.44515059932540985,251.0,0.5033363133573433,350.0,0.6102900286595874,427.0,0.5032009322277097,264.0,0.5407633262390111,361.0,0.6289290112242154,435.0,0.5742935951480764,346.0,0.5438506590830767,326.0,0.6592633970328511,441.0,0.5742935951480764,346.0,0.5438506590830767,326.0,0.6997747724271316,448.0,0.7352108808214237,444.0,0.7488147263854903,454.0
483,3.2887097450459253,0.7783319026545243,0.1666666666666666,0.0830352630344574,0.0,10.896442137817877,5.885956047558707,0.4581121156100639,0.3378533658418278,0.9999999295128855,0.9999999295128855,483,0.6757377898016725,456.0,0.7959589576017952,497.0,0.9350924276464827,516.0,0.7155739646891836,460.0,0.8203720352008033,499.0,0.9475640958003818,517.0,0.8234643299483115,495.0,0.7947464531503882,494.0,0.9681613091023099,518.0,0.8234643299483115,495.0,0.7947464531503882,494.0,0.9963809066972836,519.0,1.008740987660034,516.0,1.0315986462290654,519.0
484,4.748316769231079,0.3601100700942775,0.4958333333333333,0.1230971537850869,0.0,11.037404141676484,5.1754948056543615,0.4561322533441795,0.3422240114945176,0.8940318474973306,0.8940318474973306,484,0.4866544222377702,320.0,0.48440000200675554,295.0,0.5444008501088191,310.0,0.5398782691517281,327.0,0.5227812278103089,312.0,0.5648445673824091,322.0,0.5706943240817591,334.0,0.5455513081559603,329.0,0.5980846387336436,335.0,0.5706943240817591,334.0,0.5455513081559603,329.0,0.642137880965894,347.0,0.6893797291507415,354.0,0.6949526089263484,355.0
485,5.66044997168355,0.5170415811353014,0.4375,0.0118994317044836,0.0,11.829014035764596,4.899958472297328,0.4616487720565165,0.3667685429818312,0.8572946208195301,0.8572946208195301,485,0.6348912936623826,432.0,0.5743187433836021,434.0,0.566140583774562,348.0,0.6747765100697994,437.0,0.6050566313003327,435.0,0.583769585713347,361.0,0.6597932781396297,437.0,0.6446363866180544,438.0,0.6140337824198322,367.0,0.6597932781396297,437.0,0.6446363866180544,438.0,0.655185453089533,367.0,0.710828246112835,401.0,0.7053230601286871,372.0
486,5.594170842050142,0.6207873769722747,0.475,0.0110552589083077,0.0,12.28128076836911,4.901013958536231,0.4616909049503849,0.3807914539408499,0.8595575221362155,0.8595575221362155,486,0.6250610693508023,429.0,0.5636600045491537,425.0,0.5555555222621097,328.0,0.6642066734275819,431.0,0.5934617077517785,430.0,0.571967129097504,334.0,0.6478666479445466,432.0,0.6330682195582538,431.0,0.6013565259671289,343.0,0.6478666479445466,432.0,0.6330682195582538,431.0,0.641944587293459,346.0,0.6973795449458889,373.0,0.6917645033663327,349.0
487,3.960330615945813,0.5799596276105369,0.4125,0.0872186083157986,0.0,10.679198343063671,5.501159438426083,0.4579049752390288,0.331117539015269,0.9413731487258279,0.9413731487258279,487,0.46927631271229986,299.0,0.5476471942653899,410.0,0.665982526760053,480.0,0.5258114964152942,313.0,0.5832686816629612,420.0,0.683986757629671,482.0,0.6100244699391453,402.0,0.5788345868844208,384.0,0.7128266041632588,483.0,0.6100244699391453,402.0,0.5788345868844208,384.0,0.7512560479929388,484.0,0.7817164352797165,483.0,0.7978921127037527,485.0
488,4.249390140462625,0.7084512085796765,0.7291666666666666,0.0067021093020644,0.0,13.74936580901188,5.221784390123617,0.4619082328473275,0.4263106670977534,0.9144080535613403,0.9144080535613403,488,0.3911540487560037,127.0,0.40131656616475647,122.0,0.4827282460565809,179.0,0.44467740156284796,137.0,0.43567484706740806,134.0,0.4957866543960886,193.0,0.47992049149399857,137.0,0.45380420397109056,128.0,0.5239858400000317,200.0,0.47992049149399857,137.0,0.45380420397109056,128.0,0.5650643600838249,210.0,0.6086139467187004,202.0,0.6164545503171158,212.0
489,15.66443932949883,3.8312564015037576,0.0,0.7039474315729298,0.1398515461321307,15.107420918571336,2.657840622604677,0.4283547070438688,0.4684183095704218,0.5319747281125053,0.5319747281125053,489,2.74008943696379,549.0,2.6222910385697156,549.0,2.51170233174935,549.0,2.746509417192078,549.0,2.6259481365551074,549.0,2.5123419596403953,549.0,2.6643764239400642,549.0,2.672721644885038,549.0,2.516158718970956,549.0,2.6643764239400642,549.0,2.672721644885038,549.0,2.5231383119615503,549.0,2.5587137763347583,549.0,2.533255006142406,549.0
