,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,pol_efficiency,poa_egypt,poa_sudan,poa_ethiopia,policy_name,total gains,ss_pi_Egypt,ss_pi_Sudan,ss_pi_Ethiopia,ss_fairness,dif_Egypt,dif_Sudan,dif_Ethiopia,totaldist,pd_egypt,pd_sudan,pd_ethiopia,avg_pd,rank_totaldist,rank_PI,rank_PD,Total Policy Efficiency,"Policy Efficiency, Egypt","Policy Efficiency, Sudan","Policy Efficiency, Ethiopia"
432,4.695269436,1.058957676,0.695833333,0.149887948,0,14.93617564,5.659861391,0.506411639,0.515648499,0.898109223,0.863610607,0.983926129,0.987104032,432,0.632045422,0.845061451,0.071966233,0.082972316,1.329611145,-0.323431391,0.165196361,0.158159501,0.396121358,0.016986584,-0.095374267,-0.34479786,-0.141061848,184,184,196,0.898109223,0.863610607,0.983926129,0.987104032
433,4.687756883,0.469453081,0.5375,0.082978589,0,10.8902334,5.791134375,0.512811394,0.377975759,0.893339921,0.87894844,0.991069398,0.719715245,433,0.632045422,1.052756941,0.0820917,-0.134848642,1.897232646,-0.454704375,0.158796606,0.295832241,0.565233709,-0.006066389,-0.106663765,-0.106149028,-0.072959728,495,495,498,0.893339921,0.87894844,0.991069398,0.719715245
434,4.899779482,1.350915773,0.366666667,0.163783951,0,14.97717763,5.677970286,0.496373997,0.507577246,0.914895176,0.882566562,0.982449009,0.989813778,434,0.632045422,0.873712706,0.056085029,0.070202265,1.404106483,-0.341540286,0.175234003,0.166230754,0.418317327,0.013743082,-0.077080986,-0.334379146,-0.13257235,245,245,267,0.914895176,0.882566562,0.982449009,0.989813778
435,3.785710083,0.932116385,0.470833333,0,0,13.82514483,5.755173754,0.480840855,0.445906919,0.961322219,0.939962302,1,0.913678075,435,0.632045422,0.995861314,0.03150904,-0.027370354,1.723562505,-0.418743754,0.190767145,0.227901081,0.513495217,0.000144104,-0.047266897,-0.242321692,-0.096481495,439,439,447,0.961322219,0.939962302,1,0.913678075
436,4.516211828,1.266527005,0.329166667,0,0,14.21855976,5.716698078,0.494039526,0.471183924,0.935639708,0.908734292,1,0.939678135,436,0.632045422,0.934986455,0.052391512,0.012622033,1.564278542,-0.380268078,0.177568474,0.202624076,0.466037434,0.006875476,-0.072719943,-0.282967898,-0.116270788,369,369,382,0.935639708,0.908734292,1,0.939678135
437,6.321687085,1.645381889,0.066666667,0.563460835,0.068557251,15.05966991,5.641864668,0.501565126,0.538491735,0.867121417,0.831161836,0.940885777,0.995265539,437,0.632045422,0.81658767,0.06429825,0.11911408,1.258221098,-0.305434668,0.170042874,0.135316265,0.374853848,0.020230622,-0.086633068,-0.372592042,-0.146331496,141,141,160,0.867121417,0.831161836,0.940885777,0.995265539
438,3.677633651,0.930951023,0.4875,0,0,13.88656053,5.757859629,0.478424695,0.445637205,0.966177128,0.945150224,1,0.917736924,438,0.632045422,1.00011081,0.027686276,-0.027797087,1.734336698,-0.421429629,0.193183305,0.228170795,0.516705558,-0.000322434,-0.042455366,-0.24186312,-0.094880306,447,447,457,0.966177128,0.945150224,1,0.917736924
439,6.856160958,1.822450847,0.033333333,0.167429331,0,15.0057303,5.597416427,0.535578312,0.548926791,0.847590756,0.806040466,0.982061876,0.99170077,439,0.632045422,0.746263228,0.118112715,0.135624058,1.073144848,-0.260986427,0.136029688,0.124881209,0.31970816,0.02833212,-0.144638627,-0.384519018,-0.166941842,63,63,73,0.847590756,0.806040466,0.982061876,0.99170077
440,5.952334175,1.620283064,0.075,0.536925499,0.020737289,15.0588854,5.660654793,0.493249099,0.528017637,0.884276129,0.850428073,0.943591154,0.995213692,440,0.632045422,0.846316742,0.051140926,0.102542331,1.334998347,-0.324224793,0.178358901,0.145790363,0.397729108,0.016844042,-0.071233986,-0.360146373,-0.138178772,189,189,216,0.884276129,0.850428073,0.943591154,0.995213692
441,4.298131643,0.888427271,0.2625,0.100299446,0,11.03493142,5.828936626,0.487905326,0.365079577,0.937185588,0.928106792,0.989215287,0.729278067,441,0.632045422,1.11256633,0.042686197,-0.155252526,2.04616271,-0.492506626,0.183702674,0.308728423,0.609608635,-0.012512321,-0.061061695,-0.074574364,-0.049382793,537,537,541,0.937185588,0.928106792,0.989215287,0.729278067
442,4.405354525,0.869903799,0.304166667,0.124114325,0,11.03940685,5.821504563,0.49152856,0.368888406,0.927885174,0.917724854,0.986671653,0.72957384,442,0.632045422,1.100807582,0.04841875,-0.149226332,2.015875971,-0.485074563,0.18007944,0.304919594,0.600584628,-0.011251638,-0.067982947,-0.084129524,-0.054454703,528,528,529,0.927885174,0.917724854,0.986671653,0.72957384
443,4.64193523,1.212044326,0.658333333,0.057008196,0,14.83156385,5.665254191,0.508078098,0.508589239,0.904197456,0.870293415,0.993855885,0.980190434,443,0.632045422,0.853593749,0.074602846,0.071803405,1.351682733,-0.328824191,0.163529902,0.165218761,0.402696681,0.016018506,-0.098341374,-0.335703601,-0.139342156,200,200,207,0.904197456,0.870293415,0.993855885,0.980190434
444,6.014132117,1.607781664,0.1875,0.090364087,0,15.01297801,5.626777911,0.523148474,0.531995144,0.87498918,0.836460568,0.990278395,0.992179758,444,0.632045422,0.792717934,0.098446664,0.108835402,1.193617929,-0.290347911,0.148459526,0.141812856,0.355602343,0.022966108,-0.124315519,-0.364930293,-0.155426568,106,106,114,0.87498918,0.836460568,0.990278395,0.992179758
445,4.627030059,1.200764475,0.591666667,0.236171825,0,15.04170073,5.674434586,0.495068677,0.512418265,0.910156016,0.877448132,0.974789746,0.994077989,445,0.632045422,0.868118647,0.054019798,0.077861555,1.389873178,-0.338004586,0.176539323,0.161389735,0.414077142,0.014374739,-0.074647577,-0.340667531,-0.13364679,231,231,259,0.910156016,0.877448132,0.974789746,0.994077989
446,7.73276892,2.045950112,0.008333333,0.616010029,0,15.06378163,5.568021523,0.535518446,0.578381561,0.807538199,0.763918445,0.935550355,0.995537275,446,0.632045422,0.699755646,0.118017997,0.182226357,0.956852631,-0.231591523,0.136089554,0.095426439,0.285063511,0.033760929,-0.144543006,-0.41586312,-0.175548399,49,49,60,0.807538199,0.763918445,0.935550355,0.995537275
447,4.327095674,0.895491396,0.358333333,0.12328213,0,11.28914688,5.813889728,0.491134513,0.376897288,0.928713189,0.917342298,0.986760429,0.746078694,447,0.632045422,1.088759658,0.047795302,-0.13655496,1.982039755,-0.477459728,0.180473487,0.296910712,0.590503549,-0.009956609,-0.067235171,-0.103591322,-0.060261034,514,514,516,0.928713189,0.917342298,0.986760429,0.746078694
448,5.347232151,1.110568263,0.008333333,1.603663997,0.544996081,12.37690809,5.823856291,0.431666282,0.426398956,0.899993837,0.890498518,0.840460525,0.817966806,448,0.632045422,1.104528404,-0.046293238,-0.058235166,2.003703638,-0.487426291,0.239941718,0.247409044,0.59696537,-0.011650904,0.061266583,-0.207657535,-0.052680619,523,523,534,0.899993837,0.890498518,0.840460525,0.817966806
449,5.814723012,0.642946844,0.458333333,0.011897388,0,12.04178483,5.698399331,0.543753295,0.439768903,0.84900422,0.821950653,0.998714623,0.795819134,449,0.632045422,0.906034822,0.131046885,-0.037081707,1.50914329,-0.361969331,0.127854705,0.234039097,0.449603071,0.010108763,-0.157498438,-0.231746498,-0.126378724,333,333,312,0.84900422,0.821950653,0.998714623,0.795819134
450,4.501156291,1.201475005,0.120833333,0.008683843,0,13.3455313,5.759829683,0.486330741,0.435761105,0.949578574,0.929230731,0.999061647,0.88198131,450,0.632045422,1.00322776,0.040194943,-0.043422703,1.744950419,-0.423399683,0.185277259,0.238046895,0.519866597,-0.000664357,-0.058021709,-0.224680689,-0.094455585,456,456,460,0.949578574,0.929230731,0.999061647,0.88198131
451,4.547448001,1.187813304,0.129166667,0.008683429,0,13.28680334,5.758444653,0.488076257,0.435400619,0.94618262,0.9256849,0.999061691,0.878100089,451,0.632045422,1.001036414,0.042956637,-0.043993051,1.739639485,-0.422014653,0.183531743,0.238407381,0.518284041,-0.000423995,-0.061390523,-0.22403877,-0.09528443,452,452,452,0.94618262,0.9256849,0.999061691,0.878100089
452,4.234576182,1.009818568,0.254166667,0.006582446,0,13.07334803,5.77037709,0.48549824,0.426046199,0.951422966,0.932740515,0.999288637,0.863993225,452,0.632045422,1.019915496,0.03887779,-0.058793286,1.789799118,-0.43394709,0.18610976,0.247761801,0.533228684,-0.002490997,-0.056406467,-0.207001492,-0.088632985,474,474,478,0.951422966,0.932740515,0.999288637,0.863993225
453,5.819363109,0.626097395,0.4625,0.011887249,0,12.04493172,5.697638464,0.544110637,0.440172428,0.84844757,0.821302064,0.998715717,0.796027106,453,0.632045422,0.904831005,0.131612259,-0.036443264,1.506041402,-0.361208464,0.127497363,0.233635572,0.448678853,0.010243654,-0.158051747,-0.232450788,-0.126752961,331,331,311,0.84844757,0.821302064,0.998715717,0.796027106
454,3.92796628,0.95483773,0.320833333,0.124073996,0,11.21699127,5.83835698,0.478601425,0.364963124,0.952951721,0.945245374,0.986675955,0.741310063,454,0.632045422,1.127470883,0.027965892,-0.155436775,2.081489788,-0.50192698,0.193006575,0.308844876,0.620134976,-0.01410566,-0.042808951,-0.074279076,-0.043731229,544,544,546,0.952951721,0.945245374,0.986675955,0.741310063
455,6.270361789,1.596775243,0.033333333,0,0,14.24032619,5.646196367,0.529729224,0.505995938,0.872602412,0.837057714,1,0.941116638,455,0.632045422,0.82344113,0.108858494,0.067700376,1.274833179,-0.309766367,0.141878776,0.167812062,0.379796889,0.019447913,-0.135194021,-0.332298988,-0.149348366,148,148,146,0.872602412,0.837057714,1,0.941116638
456,17.99762387,4.210438153,0,0.479418019,0.058403065,15.10043933,4.770311177,0.924919878,0.986690474,0.474517408,0.384575732,0.949480219,0.997959914,456,0.632045422,-0.56235356,0.734115225,0.828238335,2.331341766,0.566118823,-0.253311878,-0.312882474,0.694660256,0.206630529,-0.504699801,-0.657588667,-0.318552646,555,555,3,0.474517408,0.384575732,0.949480219,0.997959914
457,4.415694824,0.527476294,0.416666667,0.113861342,0,10.96681311,5.813908642,0.497505225,0.370507662,0.917754984,0.906521212,0.987765962,0.724776255,457,0.632045422,1.088789584,0.057874818,-0.146664403,1.986567933,-0.477478642,0.174102775,0.303300338,0.591851945,-0.00995983,-0.07917952,-0.088132217,-0.059090523,517,517,520,0.917754984,0.906521212,0.987765962,0.724776255
458,4.453883732,0.644442113,0.4625,0.086819752,0,11.11380428,5.802760159,0.501658448,0.377502922,0.912821643,0.899919298,0.990657923,0.734490628,458,0.632045422,1.071150847,0.064445901,-0.135596748,1.940249339,-0.466330159,0.169949552,0.296305078,0.578051353,-0.008057727,-0.086802979,-0.105029445,-0.06663005,498,498,500,0.912821643,0.899919298,0.990657923,0.734490628
459,4.447053963,0.505875597,0.420833333,0.124115183,0,10.95501412,5.812838735,0.49811162,0.370971174,0.915622127,0.904248027,0.986671562,0.723996482,459,0.632045422,1.087096815,0.058834235,-0.14593105,1.982275385,-0.476408735,0.17349638,0.302836826,0.590572959,-0.009777604,-0.080300516,-0.089271556,-0.059783225,515,515,517,0.915622127,0.904248027,0.986671562,0.723996482
460,4.546602524,1.017601155,0.1875,0.007710444,0,13.22706673,5.755396803,0.490751602,0.435773124,0.941123471,0.92024802,0.999166786,0.874152208,460,0.632045422,0.996214214,0.047189473,-0.043403687,1.727567853,-0.418966803,0.180856398,0.238034876,0.51468711,0.000105344,-0.066507377,-0.224702073,-0.097034702,442,442,443,0.941123471,0.92024802,0.999166786,0.874152208
461,4.182241672,1.010146808,0.304166667,0.082743106,0,11.17011576,5.826729187,0.487014522,0.368177821,0.940683558,0.931218087,0.99109463,0.738212149,461,0.632045422,1.109073798,0.041276797,-0.150350595,2.03582709,-0.490299187,0.184593478,0.305630179,0.606529349,-0.012138214,-0.059344271,-0.082361889,-0.051281458,534,534,537,0.940683558,0.931218087,0.99109463,0.738212149
462,8.521918493,2.352417879,0.604166667,0.577329052,0,15.12049386,5.436474813,0.598894001,0.646552715,0.725112746,0.669739533,0.939474855,0.999285281,462,0.632045422,0.491627076,0.218288569,0.290084355,0.42512594,-0.100044813,0.072713999,0.027255285,0.126645729,0.058774904,-0.235068311,-0.477453281,-0.217915562,22,22,32,0.725112746,0.669739533,0.939474855,0.999285281
463,5.267908175,1.423651774,0.154166667,0,0,14.316376,5.688274744,0.506885445,0.48676134,0.911927937,0.881300671,1,0.946142629,463,0.632045422,0.890016056,0.072715872,0.037268071,1.447281208,-0.351844744,0.164722555,0.18704666,0.431178266,0.01190666,-0.096219857,-0.305914475,-0.130075891,291,291,285,0.911927937,0.881300671,1,0.946142629
464,5.334170083,1.446407946,0.183333333,0,0,14.5208305,5.676033622,0.509565065,0.496322842,0.907132435,0.874779648,1,0.959654646,464,0.632045422,0.870648585,0.076955473,0.052395943,1.396471972,-0.339603622,0.162042935,0.177485158,0.41604028,0.014088972,-0.100972513,-0.319285812,-0.135389785,240,240,237,0.907132435,0.874779648,1,0.959654646
465,4.936952881,1.37654277,0.383333333,0.089567154,0,14.97433004,5.671023008,0.501884571,0.50901395,0.912139406,0.878831557,0.990363718,0.989625586,465,0.632045422,0.862720967,0.064803666,0.072475367,1.375437557,-0.334593008,0.169723429,0.16479405,0.409775063,0.014984967,-0.087214419,-0.336257877,-0.136162443,217,217,231,0.912139406,0.878831557,0.990363718,0.989625586
466,3.742766121,0.93536289,0.554166667,0,0,13.98053846,5.746440577,0.482761214,0.452719738,0.95749821,0.934802589,1,0.923947751,466,0.632045422,0.982043988,0.034547364,-0.016591351,1.687144434,-0.410010577,0.188846786,0.221088262,0.502644806,0.001664078,-0.05105674,-0.253723725,-0.101038796,425,425,432,0.95749821,0.934802589,1,0.923947751
467,6.906367742,1.494623582,0,1.546422319,0.54974066,12.71110596,5.733770725,0.472147641,0.476003163,0.827974579,0.8065668,0.845715879,0.840053321,467,0.632045422,0.961998195,0.017754942,0.020246863,1.6333235,-0.397340725,0.199460359,0.197804837,0.486611591,0.003877444,-0.02972511,-0.290227406,-0.105358357,403,403,420,0.827974579,0.8065668,0.845715879,0.840053321
468,3.845342221,1.10196449,0.1875,0.12404098,0,11.23122732,5.851505945,0.470883451,0.359532133,0.96857445,0.962905517,0.986679477,0.742250897,468,0.632045422,1.148274712,0.015754786,-0.164029498,2.134384963,-0.515075945,0.200724549,0.314275867,0.635895349,-0.016321071,-0.027120196,-0.060295397,-0.034578888,548,548,551,0.96857445,0.962905517,0.986679477,0.742250897
469,6.479431214,1.679279604,0.0625,0.570172025,0.047171444,15.05998982,5.633599894,0.50535515,0.542966485,0.859993478,0.823121931,0.940202739,0.995286681,469,0.632045422,0.803511435,0.070294694,0.126193872,1.224432882,-0.297169894,0.16625285,0.130841515,0.364786866,0.021727352,-0.093483069,-0.377762699,-0.149839472,125,125,142,0.859993478,0.823121931,0.940202739,0.995286681
470,4.545321391,1.254792119,0.2375,0,0,14.16740863,5.724358729,0.49098074,0.466582061,0.941468699,0.915620997,1,0.936297653,470,0.632045422,0.947106866,0.047552007,0.005341127,1.595886936,-0.387928729,0.18062726,0.207225939,0.47545504,0.00552802,-0.066943032,-0.275895864,-0.112436959,387,387,393,0.941468699,0.915620997,1,0.936297653
471,4.281129442,0.760100092,0.429166667,0.084574419,0,11.11379464,5.813993386,0.495300458,0.372627685,0.924763652,0.913457405,0.990898428,0.734489991,471,0.632045422,1.088923662,0.054386514,-0.143310176,1.985353114,-0.477563386,0.176307542,0.301180315,0.591490252,-0.009974261,-0.075080605,-0.093320187,-0.059458351,516,516,518,0.924763652,0.913457405,0.990898428,0.734489991
472,10.33756496,3.045017009,0.104166667,0.664601647,0.095528022,15.10821726,5.387544101,0.619634044,0.674743385,0.694253517,0.635465449,0.93064279,0.998473943,472,0.632045422,0.414210627,0.251102732,0.33468664,0.244687105,-0.051114101,0.051973956,-0.000935385,0.072902801,0.068390902,-0.260671674,-0.499285198,-0.23052199,6,6,17,0.694253517,0.635465449,0.93064279,0.998473943
473,3.759522916,0.766998394,0.2875,0.090475717,0,10.79331541,5.85925628,0.475227256,0.347437993,0.963210178,0.958840949,0.990266444,0.713310115,473,0.632045422,1.160537019,0.022627401,-0.18316442,2.171193955,-0.52282628,0.196380744,0.326370007,0.646861729,-0.017622233,-0.036012784,-0.027584758,-0.027073258,551,551,554,0.963210178,0.958840949,0.990266444,0.713310115
474,4.036369331,0.555367563,0.35,0.124116207,0,10.69299144,5.845995818,0.484049648,0.351876064,0.94222147,0.935824719,0.986671453,0.706679891,474,0.632045422,1.139556783,0.036585878,-0.17614266,2.118795627,-0.509565818,0.187558352,0.321931936,0.631249261,-0.015393907,-0.053582618,-0.039849439,-0.036275322,547,547,550,0.94222147,0.935824719,0.986671453,0.706679891
475,9.521132609,2.760095731,0.408333333,0.691000357,0.160823717,15.1313085,5.399332868,0.612587271,0.67000139,0.700235758,0.642343602,0.927987041,1,475,0.632045422,0.4328624,0.239953578,0.327184023,0.289803943,-0.062902868,0.059020729,0.00380661,0.086340648,0.066058204,-0.252166962,-0.495741344,-0.227283368,15,15,26,0.700235758,0.642343602,0.927987041,1
476,6.664366759,1.797997955,0.066666667,0.01634704,0,14.90470134,5.600876689,0.540109248,0.540935593,0.854321276,0.812943287,0.998234313,0.985023955,476,0.632045422,0.751737932,0.125281402,0.122980666,1.087052514,-0.264446689,0.131498752,0.132872407,0.323850351,0.027696809,-0.151814189,-0.375426567,-0.166514649,65,65,74,0.854321276,0.812943287,0.998234313,0.985023955
477,7.049687241,1.892943851,0.016666667,0.002064051,0,14.81092158,5.585673042,0.549858271,0.546390216,0.84047088,0.797592749,0.999776884,0.978826225,477,0.632045422,0.727683258,0.140705963,0.131610778,1.024641988,-0.249243042,0.121749729,0.127417784,0.305254619,0.030494097,-0.166852579,-0.381661695,-0.172673392,57,57,64,0.84047088,0.797592749,0.999776884,0.978826225
478,5.613365182,0.420452374,0.6125,0.087289552,0,11.136516,5.727253513,0.544253842,0.410414173,0.841337985,0.818653118,0.990607608,0.735991603,478,0.632045422,0.951686892,0.131838833,-0.083525726,1.638687538,-0.390823513,0.127354158,0.263393827,0.488199148,0.005019786,-0.158273282,-0.176797436,-0.110016977,407,407,408,0.841337985,0.818653118,0.990607608,0.735991603
479,10.63484054,3.085905916,0.029166667,0.681995993,0.140798871,15.10930521,5.379437412,0.622879414,0.679604704,0.689337048,0.630015878,0.928892072,0.998545843,479,0.632045422,0.401384509,0.256237443,0.342378048,0.218985059,-0.043007412,0.048728586,-0.005796704,0.065251164,0.070000942,-0.264523775,-0.50286689,-0.232463241,2,2,13,0.689337048,0.630015878,0.928892072,0.998545843
480,4.490184999,1.222061059,0.266666667,0,0,14.12039435,5.726175004,0.490843138,0.464903387,0.941732628,0.916168278,1,0.933190566,480,0.632045422,0.949980513,0.047334299,0.002685189,1.603495633,-0.389745004,0.180764862,0.208904613,0.477721929,0.005209079,-0.066681461,-0.273281268,-0.11158455,391,391,400,0.941732628,0.916168278,1,0.933190566
481,4.981660149,1.367612422,0.458333333,0.086946717,0,15.00131219,5.660602431,0.506670806,0.514648292,0.903778938,0.869176319,0.990644325,0.991408786,481,0.632045422,0.846233898,0.072376278,0.081389824,1.332623344,-0.324172431,0.164937194,0.159159708,0.39701871,0.016853448,-0.095836992,-0.343524489,-0.140836011,188,188,198,0.903778938,0.869176319,0.990644325,0.991408786
482,4.289988515,0.659661946,0.375,0.103632851,0,10.96106184,5.823074412,0.492594354,0.366252763,0.927930009,0.918016688,0.988858859,0.724396164,482,0.632045422,1.103291341,0.050105012,-0.153396353,2.023565497,-0.486644412,0.179013646,0.307555237,0.60287552,-0.011518196,-0.069999491,-0.0775387,-0.053018796,530,530,533,0.927930009,0.918016688,0.988858859,0.724396164
483,3.288709745,0.778331903,0.166666667,0.083035263,0,10.89644214,5.885956048,0.458112116,0.337853366,0.99999993,1,0.991063326,0.720125568,483,0.632045422,1.202780451,-0.004451572,-0.198328879,2.277533179,-0.549526048,0.213495884,0.335954634,0.678546156,-0.022078477,1.93E-06,1.88E-06,-0.007358223,554,554,557,0.99999993,1,0.991063326,0.720125568
484,4.748316769,0.36011007,0.495833333,0.123097154,0,11.03740414,5.788937447,0.510196837,0.382787244,0.894031847,0.879295524,0.986780163,0.729441485,484,0.632045422,1.049281039,0.077955041,-0.127236079,1.88537932,-0.452507447,0.161411163,0.291020756,0.561702442,-0.005689187,-0.102085771,-0.117384383,-0.075053114,493,493,496,0.894031847,0.879295524,0.986780163,0.729441485
485,5.660449972,0.517041581,0.4375,0.011899432,0,11.82901404,5.715605823,0.538494851,0.427820854,0.857294621,0.832483021,0.998714402,0.781757509,485,0.632045422,0.933258327,0.122727161,-0.055985488,1.58153516,-0.379175823,0.133113149,0.245987146,0.47117204,0.007067891,-0.149271346,-0.210290951,-0.117498136,377,377,375,0.857294621,0.832483021,0.998714402,0.781757509
486,5.594170842,0.620787377,0.475,0.011055259,0,12.28128077,5.70178666,0.537126208,0.443008661,0.859557522,0.832662344,0.998805551,0.811646975,486,0.632045422,0.911394134,0.120561742,-0.031955875,1.51917086,-0.36535666,0.134481792,0.230799339,0.452591622,0.009508676,-0.147103617,-0.237364798,-0.12498658,345,345,320,0.859557522,0.832662344,0.998805551,0.811646975
487,3.960330616,0.579959628,0.4125,0.087218608,0,10.67919834,5.843760318,0.486422354,0.351738857,0.941373149,0.934624621,0.990615206,0.705768331,487,0.632045422,1.136019853,0.04033989,-0.176359744,2.110620828,-0.507330318,0.185185646,0.322069143,0.628813412,-0.015017251,-0.058199122,-0.039474903,-0.037563759,545,545,548,0.941373149,0.934624621,0.990615206,0.705768331
488,4.24939014,0.708451209,0.729166667,0.006702109,0,13.74936581,5.710562152,0.505144501,0.466214876,0.914408054,0.887159936,0.99927571,0.908669981,488,0.632045422,0.925278408,0.069961412,0.00476018,1.541025068,-0.374132152,0.166463499,0.207593124,0.459107687,0.007957351,-0.093105045,-0.275325569,-0.120157754,358,358,363,0.914408054,0.887159936,0.99927571,0.908669981
489,15.66443933,3.831256402,0,0.703947432,0.139851546,15.10742092,4.996178004,0.805216215,0.88052731,0.531974728,0.451556315,0.926687215,0.998421314,489,0.632045422,-0.204995023,0.544724306,0.660270718,1.409316243,0.340251996,-0.133608215,-0.20671931,0.41994696,0.15208127,-0.431068337,-0.616304916,-0.298430661,255,254,9,0.531974728,0.451556315,0.926687215,0.998421314
490,5.860377309,1.528681517,0.029166667,0,0,14.03213294,5.675582448,0.518402176,0.487936905,0.891668708,0.859799085,1,0.927357534,490,0.632045422,0.869934753,0.090937238,0.039128009,1.396295726,-0.339152448,0.153205824,0.185871095,0.415986143,0.014169586,-0.116298077,-0.307586705,-0.136571732,239,239,227,0.891668708,0.859799085,1,0.927357534
491,4.673956769,1.331191906,0.279166667,0,0,14.4193504,5.706728289,0.495725094,0.479468146,0.932458341,0.904064985,1,0.952948015,491,0.632045422,0.919212606,0.055058357,0.025729037,1.522794632,-0.370298289,0.175882906,0.194339854,0.453677858,0.008634511,-0.075872886,-0.295356735,-0.120865037,348,348,357,0.932458341,0.904064985,1,0.952948015
492,4.522537647,0.882084472,0.341666667,0.008518935,0,12.47219732,5.765687148,0.498666912,0.417567469,0.926104124,0.90718092,0.999079458,0.824264294,492,0.632045422,1.012495234,0.059712799,-0.072208033,1.775575394,-0.429257148,0.172941088,0.256240531,0.528989157,-0.0016796,-0.081324651,-0.190899615,-0.091301288,466,466,469,0.926104124,0.90718092,0.999079458,0.824264294
493,4.391840227,0.475398827,0.479166667,0.082886396,0,10.94305812,5.80943241,0.501247975,0.371241144,0.91395772,0.90207537,0.991079276,0.723206332,493,0.632045422,1.081707448,0.063796465,-0.145503913,1.969516619,-0.47300241,0.170360025,0.302566856,0.586771268,-0.009196993,-0.08605516,-0.089933846,-0.061728666,510,510,513,0.91395772,0.90207537,0.991079276,0.723206332
494,5.292880951,1.065732809,0.8,0.031518091,0,14.85699382,5.609904759,0.536018318,0.535998451,0.859430793,0.819123554,0.996598434,0.981871053,494,0.632045422,0.766021828,0.118808878,0.115169295,1.12417094,-0.273474759,0.135589682,0.137809549,0.334909656,0.026042927,-0.145340776,-0.369673552,-0.162990467,78,78,81,0.859430793,0.819123554,0.996598434,0.981871053
495,3.724718125,0.940291101,0.516666667,0,0,13.96651089,5.750819428,0.48073491,0.450367192,0.961534078,0.939458128,1,0.923020695,495,0.632045422,0.988972051,0.031341416,-0.020313468,1.705160661,-0.414389428,0.19087309,0.223440808,0.508012725,0.00090138,-0.047056931,-0.249825462,-0.098660338,435,435,439,0.961534078,0.939458128,1,0.923020695
496,4.29532312,0.599758648,0.4,0.104113463,0,10.95427347,5.821108955,0.493841138,0.366971436,0.925539204,0.915342365,0.988807479,0.723947533,496,0.632045422,1.100181665,0.052077629,-0.152259294,2.015769334,-0.484678955,0.177766862,0.306836564,0.600552598,-0.011184442,-0.072347432,-0.079345239,-0.054292371,527,527,530,0.925539204,0.915342365,0.988807479,0.723947533
497,5.156733471,1.38166103,0.191666667,0,0,14.5627851,5.683889165,0.504865841,0.493166524,0.915575904,0.884143932,1,0.962427347,497,0.632045422,0.883077347,0.069520525,0.047402127,1.428662136,-0.347459165,0.166742159,0.180641476,0.425631486,0.012687428,-0.092604484,-0.314929169,-0.131615408,274,274,275,0.915575904,0.884143932,1,0.962427347
498,4.551456729,1.233781113,0.5,0.511483963,0.086583269,15.05578266,5.698890066,0.475508633,0.507522831,0.919795448,0.890562802,0.946192105,0.995008638,498,0.632045422,0.906811245,0.023072585,0.07011617,1.491609415,-0.362460066,0.196099367,0.166285169,0.444390615,0.010021782,-0.036583211,-0.33430778,-0.120289736,323,323,361,0.919795448,0.890562802,0.946192105,0.995008638
499,16.69782724,3.811764022,0,0.647029691,0.164210927,15.11020411,4.901396958,0.853145261,0.92737931,0.50519196,0.420687224,0.932414615,0.99860525,499,0.632045422,-0.354954255,0.620555954,0.734398301,1.7963585,0.435033042,-0.181537261,-0.25357131,0.535264359,0.174359708,-0.463030482,-0.635689522,-0.308120098,476,476,5,0.50519196,0.420687224,0.932414615,0.99860525
500,4.12733867,0.896626339,0.295833333,0.011893122,0,11.09648825,5.828879889,0.488771783,0.364269857,0.9445084,0.935349561,0.998715083,0.733346243,500,0.632045422,1.112476564,0.044057074,-0.156533638,2.046513033,-0.492449889,0.182836217,0.309538143,0.609712914,-0.012502709,-0.062726172,-0.072517274,-0.049248718,539,539,542,0.9445084,0.935349561,0.998715083,0.733346243
501,7.646379893,0.790545653,0.366666667,0.037780697,0,13.02098189,5.568862138,0.593004797,0.520054594,0.776315577,0.734493206,0.995923924,0.860532444,501,0.632045422,0.701085639,0.208970877,0.089943484,0.971987031,-0.232432138,0.078603203,0.153753406,0.289557028,0.033604883,-0.227471679,-0.350348975,-0.181405257,50,50,56,0.776315577,0.734493206,0.995923924,0.860532444
502,4.925581046,1.31324593,0.3125,0.535349515,0.094994406,15.05760536,5.695721917,0.476375386,0.509824226,0.915754254,0.886157134,0.943752069,0.995129097,502,0.632045422,0.901798712,0.024443931,0.073757357,1.478767583,-0.359291917,0.195232614,0.163983774,0.440564562,0.01058359,-0.038336124,-0.337312778,-0.121688437,317,317,348,0.915754254,0.886157134,0.943752069,0.995129097
503,5.31299162,1.446729296,0.220833333,0.12886346,0,14.99408969,5.666004409,0.502962348,0.512954772,0.906326195,0.872457853,0.986165183,0.990931464,503,0.632045422,0.854780717,0.066508886,0.078710397,1.354883665,-0.329574409,0.168645652,0.160853228,0.403651344,0.015883978,-0.089170388,-0.341357136,-0.138214516,201,201,215,0.906326195,0.872457853,0.986165183,0.990931464
