,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
226,4.590775307746791,1.3012219572254142,0.2541666666666666,0.0,0.0,14.3460083069982,6.085031192282243,0.4937237131447076,0.47510349509503524,6159282055.2191105,6141849094.644305,907053101.0961578,6604092125.479787
227,5.145159724371032,1.181558183036438,0.5916666666666667,0.0,0.0,14.647732117342606,5.991562806462606,0.5358296449213685,0.5264659491380121,5630971893.358276,5622894133.645382,916408301.958069,6085137164.480864
228,5.559677722821327,1.4465062765013026,0.2041666666666666,0.1033701615361073,0.0,15.00522487379213,6.027634818798265,0.5085814940769195,0.517642087646802,5874661908.798289,5882805446.491686,922355732.564633,6339911543.927304
229,6.183834809508045,1.548337157251119,0.0,1.2712693452785164,0.4687938175745451,12.109356427914063,6.168048905945115,0.45846318316578194,0.42734631141109036,5821965535.641901,5794626665.283466,778260460.2873178,6197426330.606342
230,4.992286717304377,0.7259343218731525,0.6125,0.0095073046841876,0.0,12.798553138384216,6.054198871712977,0.5376333335155268,0.4620261952934828,5661662194.9033165,5596723940.589585,858598093.1892729,6058492114.341087
231,6.168886292180725,1.548504100032731,0.0416666666666666,0.0,0.0,14.345356691648664,6.0365616651298835,0.5184358005882062,0.4988609348038959,5844507443.804333,5827054279.346802,907032897.2134326,6289297310.182283
232,5.353125657798741,0.7107919990074566,0.4625,0.0095564045839082,0.0,12.262974104975193,6.07537706228567,0.5366208348229632,0.441860503413352,5689667245.413484,5608125363.190328,841989563.070795,6069891085.837303
233,4.921557279679925,0.8184887484432906,0.3791666666666666,0.0084705092839488,0.0,12.43523170915928,6.105802106429774,0.5166853507859708,0.43137094330624065,5919263471.376722,5843008369.492509,847384766.9298794,6304828303.899555
234,4.562837468722476,0.4900210704307691,0.4583333333333333,0.1241143724208277,0.0,11.000224681175611,6.161290265962249,0.5106725779939734,0.38189555656576374,5958735422.036845,5843724559.854996,797153324.1975818,6299806653.044711
235,3.9082078468935295,0.8718560804451607,0.5083333333333333,0.0,0.0,13.458854366188806,6.108966787441136,0.49658515933799907,0.44830645374284966,6148734602.320518,6103794686.619319,879546145.9697646,6566037717.454801
236,5.034939262062872,1.3684820850246235,0.3166666666666666,0.4625301090039439,0.0604694837350791,15.054551844956118,6.052843643297558,0.4855519357945261,0.5154628214299016,5920865698.954613,5947951600.173278,906472217.6109897,6387644758.36944
237,4.32453192191498,0.8251784695190488,0.5375,0.0,0.0,13.06285664166937,6.094213135905366,0.5114790183169794,0.4481662462996398,5969815090.71715,5912596932.044307,867267902.9981198,6374839962.879788
238,4.715866672967397,1.2866902029622516,0.3875,0.4523184235983516,0.057754800238001,15.054188089289235,6.058460731074548,0.4831079689356331,0.5122897005118051,5960286733.117421,5986875384.179449,906946910.6659894,6427054513.98143
239,4.542017459283431,1.2616932174768156,0.2083333333333333,0.0,0.0,13.924692587935382,6.106137904770735,0.4900247952196554,0.4576957005315964,6222195831.867592,6191699622.576637,893989852.3800085,6653942653.412119
240,6.337179067533136,1.6184067618161992,0.0875,0.1839933647105452,0.0,15.032391099178868,6.008411940554381,0.5153575116301689,0.5300889483374362,5736162608.480993,5749115536.543333,919230965.5925827,6202254555.3084545
241,7.729372497517599,2.0229227693005507,0.0041666666666666,0.5245825109471772,0.1296524177899323,15.056670803649473,5.963893449596978,0.5268323313761843,0.5631326195488227,5380901782.454048,5410995225.302046,903596076.1795521,5847746541.967823
